,Código Mesa,p1,p2,pm,pj
0,110111036112516105,0.031833309217189985,1.2906959918969758,0.6612646505570828,1.2500915462272058
1,110457038132513801,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.04139862566290253
2,100320202182575201,0.031833309217189985,1.2906959918969758,0.6612646505570828,1.1735724191501535
3,100320740912549901,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.8372870245306713
4,100320724981900302,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7594668608579734
5,100320339600000101,0.031833309217189985,1.2906959918969758,0.6612646505570828,1.2632633456861477
6,100320206840276001,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.2748284617512705
7,100320740532538401,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.6414523681697194
8,100320741612555301,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.8422590329325942
9,110111041302517801,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.702612425148624
10,110111043712608306,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7400739441566764
11,110745938022512701,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.17436235114055626
12,110745938022512702,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.8173306182242409
13,110745938022512703,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.5969984701703435
14,110745938022512704,0.031833309217189985,1.2906959918969758,0.6612646505570828,1.1719873769603986
15,100320731891901501,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.41708645119451215
16,110673037732509802,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.658347751179179
17,100320421692562501,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.40998977661802805
18,100320203120253002,0.031833309217189985,1.2906959918969758,0.6612646505570828,1.227030580303445
19,110443937832510829,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.09704211725182987
20,100320722542567503,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.37716446023043904
21,110671736182507601,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.9055157994135872
22,110671736182507602,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.8941370293484533
23,110671736182507603,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7191112408632436
24,110671736182507604,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.6862724573176299
25,110671736182507605,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.8800674633305025
26,110671736182507606,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7146744704249102
27,110671736182507607,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7142125360909217
28,110671736182507609,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.5365546087538708
29,110671736182507610,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.43491513206097726
30,110671736182507611,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7958574583152099
31,110671736182507612,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.3417875607149398
32,110671736182507613,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.37631518898374544
33,110671736182507614,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.3383647765108378
34,110671736182507615,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.2816767140071395
35,110671736182507616,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.46950125593521597
36,110671736182507617,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.5123859131010607
37,110671736182507618,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.2894615648683694
38,110671736182507619,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7711380791603287
39,110671736182507620,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.29582962196264095
40,110671736182507621,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7952645763141369
41,100320516530022502,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.7616024302956443
42,110671736182507622,0.031833309217189985,1.2906959918969758,0.6612646505570828,1.0525328639152396
43,110671736182507623,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.8469880827556617
44,110671736182507624,0.031833309217189985,1.2906959918969758,0.6612646505570828,0.5891442037841575
